"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"null","207","ChEBI_120053.1","2017-12-07 10:30:07","2017-12-07 10:30:07","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_120053.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:120053","2-(4-chlorophenyl)-5-methyl-4-oxo-2,3-dihydro-1H-thieno[3,4-d]pyrimidine-7-carboxylic acid ethyl ester","",2,"","","C16H15ClN2O3S",350.822,350.049,0,"CCOC(=O)C1=C2C(=C(S1)C)C(=O)NC(N2)C3=CC=C(C=C3)Cl","InChI=1S/C16H15ClN2O3S/c1-3-22-16(21)13-12-11(8(2)23-13)15(20)19-14(18-12)9-4-6-10(17)7-5-9/h4-7,14,18H,3H2,1-2H3,(H,19,20)","GCWBXEZDJQNRGP-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-31496","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","208","ChEBI_120492.1","2017-12-07 10:30:07","2017-12-07 10:30:07","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_120492.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:120492","2-[[(2-chlorophenyl)thio]methyl]-5-methyl-4-oxo-3H-thieno[2,3-d]pyrimidine-6-carboxylic acid ethyl ester","",2,"","","C17H15ClN2O3S2",394.898,394.021,0,"CCOC(=O)C1=C(C2=C(S1)N=C(NC2=O)CSC3=CC=CC=C3Cl)C","InChI=1S/C17H15ClN2O3S2/c1-3-23-17(22)14-9(2)13-15(21)19-12(20-16(13)25-14)8-24-11-7-5-4-6-10(11)18/h4-7H,3,8H2,1-2H3,(H,19,20,21)","CPNXFPOJIRMLBC-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-31935","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","209","ChEBI_120607.1","2017-12-07 10:30:07","2017-12-07 10:30:07","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_120607.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:120607","5,6-dimethyl-N-(3-pyridinylmethyl)-4-thieno[2,3-d]pyrimidinamine","",2,"","","C14H14N4S",270.354,270.094,0,"CC1=C(SC2=NC=NC(=C12)NCC3=CN=CC=C3)C","InChI=1S/C14H14N4S/c1-9-10(2)19-14-12(9)13(17-8-18-14)16-7-11-4-3-5-15-6-11/h3-6,8H,7H2,1-2H3,(H,16,17,18)","MCTNKYYXTQPWJJ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32050","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","210","ChEBI_120790.1","2017-12-07 10:30:07","2017-12-07 10:30:07","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_120790.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:120790","2-methyl-4-[2-oxo-2-(2-phenylethylamino)ethyl]-5-thieno[3,2-b]pyrrolecarboxylic acid ethyl ester","",2,"","","C20H22N2O3S",370.467,370.135,0,"CCOC(=O)C1=CC2=C(N1CC(=O)NCCC3=CC=CC=C3)C=C(S2)C","InChI=1S/C20H22N2O3S/c1-3-25-20(24)17-12-18-16(11-14(2)26-18)22(17)13-19(23)21-10-9-15-7-5-4-6-8-15/h4-8,11-12H,3,9-10,13H2,1-2H3,(H,21,23)","LHIUGLBENAPLCU-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32232","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","211","ChEBI_120974.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_120974.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:120974","3,8-dimethyl-4-oxo-7,8,9,10-tetrahydro-6H-thieno[1,2]pyrimido[4,5-a]azepine-2-carboxylic acid ethyl ester","",2,"","","C16H20N2O3S",320.408,320.119,0,"CCOC(=O)C1=C(C2=C(S1)N=C3CCC(CCN3C2=O)C)C","InChI=1S/C16H20N2O3S/c1-4-21-16(20)13-10(3)12-14(22-13)17-11-6-5-9(2)7-8-18(11)15(12)19/h9H,4-8H2,1-3H3","YMDMAOJFSHFBBN-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32417","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","212","ChEBI_121083.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121083.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121083","2-[(2-ethyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-yl)thio]-N-(2-furanylmethyl)acetamide","",2,"","","C19H21N3O2S2",387.522,387.108,0,"CCC1=NC2=C(C3=C(S2)CCCC3)C(=N1)SCC(=O)NCC4=CC=CO4","InChI=1S/C19H21N3O2S2/c1-2-15-21-18(25-11-16(23)20-10-12-6-5-9-24-12)17-13-7-3-4-8-14(13)26-19(17)22-15/h5-6,9H,2-4,7-8,10-11H2,1H3,(H,20,23)","SHVQDYUDVRFCFR-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32526","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","213","ChEBI_121282.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121282.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121282","6-ethyl-6-methyl-5,8-dihydro-1H-thiopyrano[2,3]thieno[2,4-b]pyrimidine-2,4-dione","",2,"","","C12H14N2O2S2",282.384,282.050,0,"CCC1(CC2=C(CS1)SC3=C2C(=O)NC(=O)N3)C","InChI=1S/C12H14N2O2S2/c1-3-12(2)4-6-7(5-17-12)18-10-8(6)9(15)13-11(16)14-10/h3-5H2,1-2H3,(H2,13,14,15,16)","JUQCFBFVMLSKFD-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32725","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","214","ChEBI_121418.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121418.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121418","4,5-dimethyl-2-[[2-(6-methyl-4-oxo-5-phenyl-3-thieno[2,3-d]pyrimidinyl)-1-oxoethyl]amino]-3-thiophenecarboxylic acid ethyl ester","",2,"","","C24H23N3O4S2",481.590,481.113,0,"CCOC(=O)C1=C(SC(=C1C)C)NC(=O)CN2C=NC3=C(C2=O)C(=C(S3)C)C4=CC=CC=C4","InChI=1S/C24H23N3O4S2/c1-5-31-24(30)18-13(2)14(3)32-22(18)26-17(28)11-27-12-25-21-20(23(27)29)19(15(4)33-21)16-9-7-6-8-10-16/h6-10,12H,5,11H2,1-4H3,(H,26,28)","WOGKVVBQGSXPPQ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-32861","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","215","ChEBI_121813.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121813.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121813","N-(5-chloro-2-methoxyphenyl)-2-[[3-(2-methoxyethyl)-6-methyl-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C19H22ClN3O4S2",455.982,455.074,0,"CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=C(C=CC(=C3)Cl)OC)CCOC","InChI=1S/C19H22ClN3O4S2/c1-11-8-14-17(29-11)18(25)23(6-7-26-2)19(22-14)28-10-16(24)21-13-9-12(20)4-5-15(13)27-3/h4-5,9,11H,6-8,10H2,1-3H3,(H,21,24)","JZHUCHWPOHCVFK-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33256","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","216","ChEBI_121902.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_121902.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:121902","4-[[2-[(1,1-dioxo-3-thiolanyl)amino]-2-oxoethyl]thio]-2,5-dimethyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C17H21N3O5S3",443.565,443.064,0,"CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC3CCS(=O)(=O)C3)C)C","InChI=1S/C17H21N3O5S3/c1-4-25-17(22)14-9(2)13-15(18-10(3)19-16(13)27-14)26-7-12(21)20-11-5-6-28(23,24)8-11/h11H,4-8H2,1-3H3,(H,20,21)","DDKHDACZNQQLTQ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33345","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","217","ChEBI_122025.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_122025.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:122025","7-amino-5-(4-ethoxy-3-methoxyphenyl)-4-oxo-3,5-dihydropyrano[2,3-d]pyrimidine-6-carbonitrile","",2,"","","C17H16N4O4",340.334,340.117,0,"CCOC1=C(C=C(C=C1)C2C(=C(OC3=C2C(=O)NC=N3)N)C#N)OC","InChI=1S/C17H16N4O4/c1-3-24-11-5-4-9(6-12(11)23-2)13-10(7-18)15(19)25-17-14(13)16(22)20-8-21-17/h4-6,8,13H,3,19H2,1-2H3,(H,20,21,22)","IPGRMIBAUCIMNX-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33468","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","218","ChEBI_122079.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_122079.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:122079","5-[[(5,6-dimethyl-4-thieno[2,3-d]pyrimidinyl)thio]methyl]-2-furancarboxylic acid methyl ester","",2,"","","C15H14N2O3S2",334.416,334.045,0,"CC1=C(SC2=C1C(=NC=N2)SCC3=CC=C(O3)C(=O)OC)C","InChI=1S/C15H14N2O3S2/c1-8-9(2)22-14-12(8)13(16-7-17-14)21-6-10-4-5-11(20-10)15(18)19-3/h4-5,7H,6H2,1-3H3","JYASBMHTSQDQDJ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33522","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","219","ChEBI_122165.1","2017-12-07 10:30:08","2017-12-07 10:30:08","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_122165.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:122165","2-methyl-5-(5-methyl-2-furanyl)-3-(1-pyrrolyl)-4-thieno[2,3-d]pyrimidinone","",2,"","","C16H13N3O2S",311.360,311.073,0,"CC1=CC=C(O1)C2=CSC3=C2C(=O)N(C(=N3)C)N4C=CC=C4","InChI=1S/C16H13N3O2S/c1-10-5-6-13(21-10)12-9-22-15-14(12)16(20)19(11(2)17-15)18-7-3-4-8-18/h3-9H,1-2H3","HXTYONDTJBEKNC-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-33608","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","220","ChEBI_123173.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_123173.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:123173","2-[[3-(4-methoxyphenyl)-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetic acid ethyl ester","",2,"","","C17H18N2O4S2",378.469,378.071,0,"CCOC(=O)CSC1=NC2=C(C(=O)N1C3=CC=C(C=C3)OC)SCC2","InChI=1S/C17H18N2O4S2/c1-3-23-14(20)10-25-17-18-13-8-9-24-15(13)16(21)19(17)11-4-6-12(22-2)7-5-11/h4-7H,3,8-10H2,1-2H3","HACFZLKPIVLXCH-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-34615","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","221","ChEBI_123206.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_123206.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:123206","4-sulfanylidene-1,6,7,8,9,10-hexahydropyrimido[3,4]pyrrolo[3,5-a]azepine-11-carbonitrile","",2,"","","C12H12N4S",244.317,244.078,0,"C1CCC2=C(C3=C(N2CC1)C(=S)N=CN3)C#N","InChI=1S/C12H12N4S/c13-6-8-9-4-2-1-3-5-16(9)11-10(8)14-7-15-12(11)17/h7H,1-5H2,(H,14,15,17)","UFOBHGWLEPTLSI-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-34648","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","222","ChEBI_123246.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_123246.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:123246","2,5-dimethyl-4-(4-methyl-1-piperidinyl)-6-thieno[2,3-d]pyrimidinecarboxylic acid","",2,"","","C15H19N3O2S",305.397,305.120,0,"CC1CCN(CC1)C2=C3C(=C(SC3=NC(=N2)C)C(=O)O)C","InChI=1S/C15H19N3O2S/c1-8-4-6-18(7-5-8)13-11-9(2)12(15(19)20)21-14(11)17-10(3)16-13/h8H,4-7H2,1-3H3,(H,19,20)","ZAYBTAGWQGMXRC-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-34688","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","223","ChEBI_123353.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_123353.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:123353","4-[(7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-ylhydrazo)methylidene]-2-methoxy-1-cyclohexa-2,5-dienone","",2,"","","C17H16N4O2S",340.401,340.099,0,"COC1=CC(=CNNC2=C3C4=C(CCC4)SC3=NC=N2)C=CC1=O","InChI=1S/C17H16N4O2S/c1-23-13-7-10(5-6-12(13)22)8-20-21-16-15-11-3-2-4-14(11)24-17(15)19-9-18-16/h5-9,20H,2-4H2,1H3,(H,18,19,21)","NEAGMIZFDRBMOH-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-34796","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","224","ChEBI_125649.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_125649.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:125649","N-(6-methyl-1,3-benzothiazol-2-yl)-2-[(4-oxo-3-phenyl-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl)thio]acetamide","",2,"","","C22H18N4O2S3",466.603,466.059,0,"CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4","InChI=1S/C22H18N4O2S3/c1-13-7-8-15-17(11-13)31-21(23-15)25-18(27)12-30-22-24-16-9-10-29-19(16)20(28)26(22)14-5-3-2-4-6-14/h2-8,11H,9-10,12H2,1H3,(H,23,25,27)","WRKPZSMRWPJJDH-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-37210","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132041","225","ChEBI_132041.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132041.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132041","perindoprilat","A dipeptide obtained by formal condensation of one of the carboxy groups of N-[(1S)-1-carboxyethyl]-L-norvaline with the amino group of (2S,3aS,7aS)-octahydroindole-2-carboxylic acid. The major active metabolite of perindopril.",3,"S 9780; S-9780; (2S,3aS,7aS)-1-[(2S)-2-{[(1S)-1-carboxybutyl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid","N-{(2S)-1-[(2S,3aS,7aS)-2-carboxyoctahydro-1H-indol-1-yl]-1-oxopropan-2-yl}-L-norvaline","C17H28N2O5",340.415,340.200,0,"CCC[C@@H](C(=O)O)N[C@@H](C)C(N1[C@]2(CCCC[C@]2(C[C@H]1C(O)=O)[H])[H])=O","InChI=1S/C17H28N2O5/c1-3-6-12(16(21)22)18-10(2)15(20)19-13-8-5-4-7-11(13)9-14(19)17(23)24/h10-14,18H,3-9H2,1-2H3,(H,21,22)(H,23,24)/t10-,11-,12-,13-,14-/m0/s1","ODAIHABQVKJNIY-PEDHHIEDSA-N","95153-31-4","","","",,true,0,"10_S_18_15_2","14_S_19_17_9","12_S_18_16_6",0,"","perondropilat; perindoprilatum; perindoprilate; perindoprilato",4207072,"95153-31-4","","","X94","1457697; 14730103; 16094492; 16709467; 17901571; 18156630; 19641692; 1995891; 20195579; 21411099; 21650082; 22935500; 23124459; 24588464; 24799074; 25485905; 26365335; 26794937; 26988149; 27422988; 27803936","11_S_13_9_7_25","13_S_19_11_8_26","","","","","","","","","","","","",4207072,"HMDB60574","","","","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132289","226","ChEBI_132289.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132289.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132289","3-[(2-aminoethyl)sulfanyl]-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and ethyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 5","3-[(2-aminoethyl)sulfanyl]-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C11H18N2O3S",258.339,258.104,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)CC","InChI=1S/C11H18N2O3S/c1-2-6-7-5-8(17-4-3-12)9(11(15)16)13(7)10(6)14/h6-9H,2-5,12H2,1H3,(H,15,16)","OJZAYZYCCIMRRC-UHFFFAOYSA-N","","","","",21263049,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","227","ChEBI_132290.1","2017-12-07 10:30:09","2017-12-07 10:30:09","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312,244.088,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","228","ChEBI_132304.1","2017-12-07 10:30:10","2017-12-07 10:30:10","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285,230.073,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
