"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","removed non hbond waters","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"null","151","ChEBI_109305.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109305.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109305","4-[1-oxo-6-(4-oxo-2-sulfanylidene-1H-thieno[3,2-d]pyrimidin-3-yl)hexyl]-1-piperazinecarboxylic acid ethyl ester","",2,"","","C19H26N4O4S2",438.567,438.140,0,"CCOC(=O)N1CCN(CC1)C(=O)CCCCCN2C(=O)C3=C(C=CS3)NC2=S","InChI=1S/C19H26N4O4S2/c1-2-27-19(26)22-11-9-21(10-12-22)15(24)6-4-3-5-8-23-17(25)16-14(7-13-29-16)20-18(23)28/h7,13H,2-6,8-12H2,1H3,(H,20,28)","LDBVGHOXBANFDD-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20703","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","152","ChEBI_109406.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109406.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109406","N-(2-furanylmethyl)-2-[[4-oxo-3-[3-(1-pyrrolidinyl)propyl]-[1]benzothiolo[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C24H26N4O3S2",482.621,482.145,0,"C1CCN(C1)CCCN2C(=O)C3=C(C4=CC=CC=C4S3)N=C2SCC(=O)NCC5=CC=CO5","InChI=1S/C24H26N4O3S2/c29-20(25-15-17-7-5-14-31-17)16-32-24-26-21-18-8-1-2-9-19(18)33-22(21)23(30)28(24)13-6-12-27-10-3-4-11-27/h1-2,5,7-9,14H,3-4,6,10-13,15-16H2,(H,25,29)","VEFSFFLGADFVLS-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20804","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","153","ChEBI_109666.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109666.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109666","N-(1,3-benzodioxol-5-yl)-2-[[6-methyl-4-oxo-3-(phenylmethyl)-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C23H21N3O4S2",467.564,467.097,0,"CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=CC4=C(C=C3)OCO4)CC5=CC=CC=C5","InChI=1S/C23H21N3O4S2/c1-14-9-17-21(32-14)22(28)26(11-15-5-3-2-4-6-15)23(25-17)31-12-20(27)24-16-7-8-18-19(10-16)30-13-29-18/h2-8,10,14H,9,11-13H2,1H3,(H,24,27)","WGYABKZBKZPIDM-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21094","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","154","ChEBI_109745.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109745.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109745","2,5-dimethyl-4-[[2-oxo-2-(4-phenylbutan-2-ylamino)ethyl]thio]-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C23H27N3O3S2",457.612,457.149,0,"CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC(C)CCC3=CC=CC=C3)C)C","InChI=1S/C23H27N3O3S2/c1-5-29-23(28)20-15(3)19-21(25-16(4)26-22(19)31-20)30-13-18(27)24-14(2)11-12-17-9-7-6-8-10-17/h6-10,14H,5,11-13H2,1-4H3,(H,24,27)","YZXJKUSVBRYWQK-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21173","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","155","ChEBI_109752.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109752.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109752","5-methyl-6-phenyl-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C13H10N2S2",258.365,258.029,0,"CC1=C(SC2=C1C(=S)NC=N2)C3=CC=CC=C3","InChI=1S/C13H10N2S2/c1-8-10-12(16)14-7-15-13(10)17-11(8)9-5-3-2-4-6-9/h2-7H,1H3,(H,14,15,16)","GPWGHFYBLZAHLA-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21180","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","156","ChEBI_109765.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109765.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109765","5-(2-chlorophenyl)-2-(2-pyridinylmethyl)-3H-thieno[2,3-d]pyrimidin-4-one","",2,"","","C18H12ClN3OS",353.827,353.039,0,"C1=CC=C(C(=C1)C2=CSC3=C2C(=O)NC(=N3)CC4=CC=CC=N4)Cl","InChI=1S/C18H12ClN3OS/c19-14-7-2-1-6-12(14)13-10-24-18-16(13)17(23)21-15(22-18)9-11-5-3-4-8-20-11/h1-8,10H,9H2,(H,21,22,23)","OCTKITMFDWMOJU-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21193","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","157","ChEBI_109780.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109780.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109780","4-amino-7,8,9,10-tetrahydro-6H-pyrimido[3,4]pyrrolo[3,5-a]azepine-11-carbonitrile","",2,"","","C12H13N5",227.266,227.117,0,"C1CCC2=C(C3=C(N2CC1)C(=NC=N3)N)C#N","InChI=1S/C12H13N5/c13-6-8-9-4-2-1-3-5-17(9)11-10(8)15-7-16-12(11)14/h7H,1-5H2,(H2,14,15,16)","ZJKJCMVEAVZAGT-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21208","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","158","ChEBI_109814.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109814.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109814","2-[(3,5-dimethyl-4-isoxazolyl)methylthio]-3-prop-2-enyl-6,7,8,9-tetrahydro-5H-cyclohepta[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C20H23N3O2S2",401.548,401.123,0,"CC1=C(C(=NO1)C)CSC2=NC3=C(C4=C(S3)CCCCC4)C(=O)N2CC=C","InChI=1S/C20H23N3O2S2/c1-4-10-23-19(24)17-14-8-6-5-7-9-16(14)27-18(17)21-20(23)26-11-15-12(2)22-25-13(15)3/h4H,1,5-11H2,2-3H3","RBTURZSCIGSYAQ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21242","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","159","ChEBI_109841.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_109841.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:109841","4-[[2-(dimethylamino)-2-thiophen-2-ylethyl]amino]-5-methyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C18H22N4O2S2",390.526,390.118,0,"CCOC(=O)C1=C(C2=C(N=CN=C2S1)NCC(C3=CC=CS3)N(C)C)C","InChI=1S/C18H22N4O2S2/c1-5-24-18(23)15-11(2)14-16(20-10-21-17(14)26-15)19-9-12(22(3)4)13-7-6-8-25-13/h6-8,10,12H,5,9H2,1-4H3,(H,19,20,21)","JZEWNXLPVCBZMQ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21269","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","160","ChEBI_111232.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_111232.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:111232","LSM-22688","",2,"","","C20H26N4S2",386.580,386.160,0,"CCCCC1=C2CCCC2=C3C4=C(C(=NC=N4)SCCN(C)C)SC3=N1","InChI=1S/C20H26N4S2/c1-4-5-9-15-13-7-6-8-14(13)16-17-18(26-19(16)23-15)20(22-12-21-17)25-11-10-24(2)3/h12H,4-11H2,1-3H3","QSWCNAHQOVQMEL-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-22688","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","161","ChEBI_111316.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_111316.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:111316","4-(5,6-dimethyl-1-benzimidazolyl)-5-phenylthieno[2,3-d]pyrimidine","",2,"","","C21H16N4S",356.445,356.110,0,"CC1=CC2=C(C=C1C)N(C=N2)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5","InChI=1S/C21H16N4S/c1-13-8-17-18(9-14(13)2)25(12-24-17)20-19-16(15-6-4-3-5-7-15)10-26-21(19)23-11-22-20/h3-12H,1-2H3","JQSJRYIIMMVOBB-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-22772","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","162","ChEBI_111368.1","2017-12-07 13:20:36","2017-12-07 13:20:36","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_111368.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:111368","7-ethyl-7-methyl-2-sulfanylidene-6,9-dihydro-1H-pyrano[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C12H14N2O2S2",282.384,282.050,0,"CCC1(CC2=C(CO1)C3=C(S2)C(=O)NC(=S)N3)C","InChI=1S/C12H14N2O2S2/c1-3-12(2)4-7-6(5-16-12)8-9(18-7)10(15)14-11(17)13-8/h3-5H2,1-2H3,(H2,13,14,15,17)","GUDVDUMEQMYGHR-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-22824","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","163","ChEBI_111380.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_111380.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:111380","N-[3-(3,5-dimethyl-1-piperidinyl)propyl]-1-(9-fluoro-[1]benzothiolo[3,2-d]pyrimidin-4-yl)-4-piperidinecarboxamide","",2,"","","C26H34FN5OS",483.647,483.247,0,"CC1CC(CN(C1)CCCNC(=O)C2CCN(CC2)C3=NC=NC4=C3SC5=CC=CC(=C54)F)C","InChI=1S/C26H34FN5OS/c1-17-13-18(2)15-31(14-17)10-4-9-28-26(33)19-7-11-32(12-8-19)25-24-23(29-16-30-25)22-20(27)5-3-6-21(22)34-24/h3,5-6,16-19H,4,7-15H2,1-2H3,(H,28,33)","RJDARHZKIIQTHN-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-22836","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","164","ChEBI_112209.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112209.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112209","2-[3-(2-furanylmethyl)-4-imino-6,6-dimethyl-2-oxo-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-1-yl]-N-phenylacetamide","",2,"","","C24H24N4O4S",464.539,464.152,0,"CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC(=O)NC4=CC=CC=C4)CC5=CC=CO5)C","InChI=1S/C24H24N4O4S/c1-24(2)11-17-18(14-32-24)33-22-20(17)21(25)27(12-16-9-6-10-31-16)23(30)28(22)13-19(29)26-15-7-4-3-5-8-15/h3-10,25H,11-14H2,1-2H3,(H,26,29)","GHVVXYUMOHKPEU-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23621","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","165","ChEBI_112280.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112280.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112280","2-[[2-(3,5-dimethyl-1-pyrazolyl)-6,6-dimethyl-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-4-yl]thio]-N-(2-thiazolyl)acetamide","",2,"","","C21H22N6O2S3",486.637,486.097,0,"CC1=CC(=NN1C2=NC3=C(C4=C(S3)COC(C4)(C)C)C(=N2)SCC(=O)NC5=NC=CS5)C","InChI=1S/C21H22N6O2S3/c1-11-7-12(2)27(26-11)19-24-17(31-10-15(28)23-20-22-5-6-30-20)16-13-8-21(3,4)29-9-14(13)32-18(16)25-19/h5-7H,8-10H2,1-4H3,(H,22,23,28)","AXPCQQONFZSGSW-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23692","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","166","ChEBI_112366.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112366.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112366","N-(2-furanylmethyl)-2-(6,7,8,9-tetrahydro-5H-cyclohepta[2,3]thieno[2,4-d]pyrimidin-4-ylthio)acetamide","",2,"","","C18H19N3O2S2",373.495,373.092,0,"C1CCC2=C(CC1)SC3=C2C(=NC=N3)SCC(=O)NCC4=CC=CO4","InChI=1S/C18H19N3O2S2/c22-15(19-9-12-5-4-8-23-12)10-24-17-16-13-6-2-1-3-7-14(13)25-18(16)21-11-20-17/h4-5,8,11H,1-3,6-7,9-10H2,(H,19,22)","PINMPMJWIPJTKZ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23778","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","167","ChEBI_112391.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112391.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112391","2,6,7,8-tetrahydrocyclopenta[2,3]thieno[2,4-d]pyrimidin-1-one","",2,"","","C9H8N2OS",192.239,192.036,0,"C1CC2=C(C1)SC3=C2C(=O)NC=N3","InChI=1S/C9H8N2OS/c12-8-7-5-2-1-3-6(5)13-9(7)11-4-10-8/h4H,1-3H2,(H,10,11,12)","MZAZSAHKQBGEMA-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23803","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","168","ChEBI_112408.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112408.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112408","9-(dimethylamino)-3-(4-methoxyphenyl)-4-pyrido[1,2]thieno[3,4-d]pyrimidinone","",2,"","","C18H16N4O2S",352.412,352.099,0,"CN(C)C1=C2C3=C(C(=O)N(C=N3)C4=CC=C(C=C4)OC)SC2=NC=C1","InChI=1S/C18H16N4O2S/c1-21(2)13-8-9-19-17-14(13)15-16(25-17)18(23)22(10-20-15)11-4-6-12(24-3)7-5-11/h4-10H,1-3H3","COQPVKMATNFNLG-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-23820","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","169","ChEBI_112683.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112683.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112683","4-[3-(2,4-dioxo-1H-thieno[3,2-d]pyrimidin-3-yl)-1-oxopropyl]-1-piperazinecarboxylic acid ethyl ester","",2,"","","C16H20N4O5S",380.421,380.115,0,"CCOC(=O)N1CCN(CC1)C(=O)CCN2C(=O)C3=C(C=CS3)NC2=O","InChI=1S/C16H20N4O5S/c1-2-25-16(24)19-8-6-18(7-9-19)12(21)3-5-20-14(22)13-11(4-10-26-13)17-15(20)23/h4,10H,2-3,5-9H2,1H3,(H,17,23)","WBONBWCZIDQLCB-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24093","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","170","ChEBI_112695.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112695.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112695","6,6-dimethyl-5,8-dihydropyrano[4,5]thieno[1,2-c]pyrimidin-4-amine","",2,"","","C11H13N3OS",235.307,235.078,0,"CC1(CC2=C(CO1)SC3=NC=NC(=C23)N)C","InChI=1S/C11H13N3OS/c1-11(2)3-6-7(4-15-11)16-10-8(6)9(12)13-5-14-10/h5H,3-4H2,1-2H3,(H2,12,13,14)","IPQMQCWBHBHOLZ-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24105","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","171","ChEBI_112697.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112697.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112697","N-[3-[butyl(ethyl)amino]propyl]-1-(9-fluoro-[1]benzothiolo[3,2-d]pyrimidin-4-yl)-4-piperidinecarboxamide","",2,"","","C25H34FN5OS",471.636,471.247,0,"CCCCN(CC)CCCNC(=O)C1CCN(CC1)C2=NC=NC3=C2SC4=CC=CC(=C43)F","InChI=1S/C25H34FN5OS/c1-3-5-13-30(4-2)14-7-12-27-25(32)18-10-15-31(16-11-18)24-23-22(28-17-29-24)21-19(26)8-6-9-20(21)33-23/h6,8-9,17-18H,3-5,7,10-16H2,1-2H3,(H,27,32)","IWTJJTJNJCWHLK-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24107","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","172","ChEBI_112923.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112923.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112923","2-[[(1-ethyl-2-benzimidazolyl)thio]methyl]-5-methyl-4-oxo-3H-thieno[2,3-d]pyrimidine-6-carboxylic acid ethyl ester","",2,"","","C20H20N4O3S2",428.531,428.098,0,"CCN1C2=CC=CC=C2N=C1SCC3=NC4=C(C(=C(S4)C(=O)OCC)C)C(=O)N3","InChI=1S/C20H20N4O3S2/c1-4-24-13-9-7-6-8-12(13)21-20(24)28-10-14-22-17(25)15-11(3)16(19(26)27-5-2)29-18(15)23-14/h6-9H,4-5,10H2,1-3H3,(H,22,23,25)","KULSEJLQFGPWIP-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24333","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","173","ChEBI_112996.1","2017-12-07 13:20:37","2017-12-07 13:20:37","","/home/biotech02/Downloads/organic heterobicyclic compound sdf","ChEBI_112996.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,,"CHEBI:112996","4-[[5-(4-fluorophenyl)-3-methyl-4-oxo-2-thieno[2,3-d]pyrimidinyl]thio]-2-(1-iminoethyl)-3-oxobutanenitrile","",2,"","","C19H15FN4O2S2",414.479,414.062,0,"CC(=N)C(C#N)C(=O)CSC1=NC2=C(C(=CS2)C3=CC=C(C=C3)F)C(=O)N1C","InChI=1S/C19H15FN4O2S2/c1-10(22)13(7-21)15(25)9-28-19-23-17-16(18(26)24(19)2)14(8-27-17)11-3-5-12(20)6-4-11/h3-6,8,13,22H,9H2,1-2H3","PZPKYIAWACKNBG-UHFFFAOYSA-N","","","","",,false,0,"","","",0,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-24406","","","","","","",,,,"","",,,,,,,,,"","","",,,"","","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
