Stars,Title,Entry ID,Entry Name,Date Added,Date Modified,PDB ID,PDB CLASSIFICATION,PDB format version,Source Path,Source File,Source File Index,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,deleted far waters,ran protassign,Potential Energy-OPLS 2005,RMS Derivative-OPLS 2005,Max Derivative-OPLS 2005,Stretch Energy-OPLS 2005,Bend Energy-OPLS 2005,LJ-14 Energy-OPLS 2005,El-14 Energy-OPLS 2005,Van der Waals Energy-OPLS 2005,Electrostatic Energy-OPLS 2005,Dihedral Energy-OPLS 2005,target temperature,ran impref,ID,NAME,DEFINITION,STAR,SYNONYM,IUPAC_NAME,FORMULA,MASS,MONOISOTOPIC_MASS,CHARGE,SMILES,INCHI,INCHIKEY,CAS_REGISTRY_NUMBER,KEGG_COMPOUND_ACCESSION,KNAPSACK_ACCESSION,AGRICOLA_CITATION,PUBMED_CITATION,chiral flag,version,Chirality 1,Chirality 2,Chirality 3,ct enhanced stereo status,SECONDARY_ID,INN,REAXYS_REGISTRY_NUMBER,CHEMIDPLUS,DRUGBANK_ACCESSION,KEGG_DRUG_ACCESSION,PDBECHEM_ACCESSION,PUBMED_CITATION-1,Chirality 4,Chirality 5,Chirality 6,Chirality 7,Chirality 8,Chirality 9,Chirality 10,Chirality 11,Chirality 12,Chirality 13,Chirality 14,Chirality 15,Chirality 16,Chirality 17,BEILSTEIN_REGISTRY_NUMBER,HMDB_ACCESSION,NIST_CHEMISTRY_WEBBOOK,WIKIPEDIA_ACCESSION,LINCS_ACCESSION,METACYC_ACCESSION,BRAND_NAME,PESTICIDES_ACCESSION,AtomNumChirality 1,PUBMED_CENTRAL_CITATION,source file,source file index,mmshare version,flags,input,cmdline,tautomer probability,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,EZ 1,EZ 2,Force Field,Energy,Chiralities Consistent,Variant,Job Name,Chemistry Notes,EZ 3,EZ 4,EZ 5,EZ 6,EZ 7,EZ 8,SiteScore,size,Dscore,volume,exposure,enclosure,contact,phobic,philic,balance,don/acc,residues,residues asl,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty
,null,377,ChEBI_93841.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_93841.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:93841,"N-(4-ethoxyphenyl)-2-[(6-phenyl-4-thieno[2,3-d]pyrimidinyl)thio]propanamide",,2,,,C23H21N3O2S2,435.565,435.108,0,CCOC1=CC=C(C=C1)NC(=O)C(C)SC2=NC=NC3=C2C=C(S3)C4=CC=CC=C4,"InChI=1S/C23H21N3O2S2/c1-3-28-18-11-9-17(10-12-18)26-21(27)15(2)29-22-19-13-20(16-7-5-4-6-8-16)30-23(19)25-14-24-22/h4-15H,3H2,1-2H3,(H,26,27)",LDDHFKHHSOMSPZ-UHFFFAOYSA-N,,,,,,FALSE,0,13_R_15_11_14_41,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-4392,,,,,,OS01g0165000_ligprep_1.maegz,87,39016,0,W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdW2NIXTEpW05IXUMoPU8pW0NAQEhdKFtDSDNdKVNjKG5bY0hdbjIpYyhjMjMpW2NIXWMoczMpLWM0W2NIXVtjSF1bY0hdW2NIXVtjSF00,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,20.873,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,378,ChEBI_93841.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_93841.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:93841,"N-(4-ethoxyphenyl)-2-[(6-phenyl-4-thieno[2,3-d]pyrimidinyl)thio]propanamide",,2,,,C23H21N3O2S2,435.565,435.108,0,CCOC1=CC=C(C=C1)NC(=O)C(C)SC2=NC=NC3=C2C=C(S3)C4=CC=CC=C4,"InChI=1S/C23H21N3O2S2/c1-3-28-18-11-9-17(10-12-18)26-21(27)15(2)29-22-19-13-20(16-7-5-4-6-8-16)30-23(19)25-14-24-22/h4-15H,3H2,1-2H3,(H,26,27)",LDDHFKHHSOMSPZ-UHFFFAOYSA-N,,,,,,FALSE,0,13_S_15_11_14_41,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-4392,,,,,,OS01g0165000_ligprep_1.maegz,87,39016,0,W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdW2NIXTEpW05IXUMoPU8pW0NASF0oW0NIM10pU2MobltjSF1uMiljKGMyMylbY0hdYyhzMyktYzRbY0hdW2NIXVtjSF1bY0hdW2NIXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,21.281,TRUE,null-2,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,379,ChEBI_94765.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_94765.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:94765,LSM-5894,,2,,,C17H19N3,265.353,265.158,0,CN1CCN2[C@@H](C1)C3=CC=CC=C3CC4=C2N=CC=C4,"InChI=1S/C17H19N3/c1-19-9-10-20-16(12-19)15-7-3-2-5-13(15)11-14-6-4-8-18-17(14)20/h2-8,16H,9-12H2,1H3/t16-/m0/s1",RONZAEMNMFQXRA-INIZCTEOSA-N,,,,,,FALSE,0,6_R_5_7_8_28,2_S_7_3_1_40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-5894,,,,,,OS01g0165000_ligprep_1.maegz,88,39016,0,W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NASF0oTjEyKWMzYyhbY0hdW2NIXVtjSF1bY0hdMylbQ0gyXWM0YzJuW2NIXVtjSF1bY0hdNA==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0688,0.0635,0.0053,0.0423,0.106,1,1,,,OPLS_2005,40.828,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,380,ChEBI_94765.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_94765.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:94765,LSM-5894,,2,,,C17H19N3,265.353,265.158,0,CN1CCN2[C@@H](C1)C3=CC=CC=C3CC4=C2N=CC=C4,"InChI=1S/C17H19N3/c1-19-9-10-20-16(12-19)15-7-3-2-5-13(15)11-14-6-4-8-18-17(14)20/h2-8,16H,9-12H2,1H3/t16-/m0/s1",RONZAEMNMFQXRA-INIZCTEOSA-N,,,,,,FALSE,0,6_R_5_7_8_28,2_R_7_3_1_40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-5894,,,,,,OS01g0165000_ligprep_1.maegz,88,39016,0,W0NIMl0xW0NIMl1OKFtDSDNdKVtDSDJdW0NASF0oTjEyKWMzYyhbY0hdW2NIXVtjSF1bY0hdMylbQ0gyXWM0YzJuW2NIXVtjSF1bY0hdNA==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0688,0.0635,0.0053,0.0423,0.106,1,1,,,OPLS_2005,35.486,TRUE,null-2,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,381,ChEBI_103968.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_103968.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:103968,"6-ethyl-2-methyl-N-(phenylmethyl)-4-thieno[2,3-d]pyrimidinamine",,2,,,C16H17N3S,283.393,283.114,0,CCC1=CC2=C(N=C(N=C2S1)C)NCC3=CC=CC=C3,"InChI=1S/C16H17N3S/c1-3-13-9-14-15(18-11(2)19-16(14)20-13)17-10-12-7-5-4-6-8-12/h4-9H,3,10H2,1-2H3,(H,17,18,19)",XMEMQJRLEKJRSV-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15321,,,,,,OS01g0165000_ligprep_1.maegz,89,39016,0,W0NIM11bQ0gyXWMoW2NIXTEpc2MoYzEyKW5jKFtDSDNdKW5jMltOSF1bQ0gyXWMzW2NIXVtjSF1bY0hdW2NIXVtjSF0z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0026,0,0.0026,0,0,0,0,,,OPLS_2005,6.091,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,382,ChEBI_104036.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104036.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104036,"2-[[3-[2-(dimethylamino)ethyl]-4-oxo-[1]benzothiolo[3,2-d]pyrimidin-2-yl]thio]-N-(3-methoxyphenyl)acetamide",,2,,,C23H24N4O3S2,468.595,468.129,0,CN(C)CCN1C(=O)C2=C(C3=CC=CC=C3S2)N=C1SCC(=O)NC4=CC(=CC=C4)OC,"InChI=1S/C23H24N4O3S2/c1-26(2)11-12-27-22(29)21-20(17-9-4-5-10-18(17)32-21)25-23(27)31-14-19(28)24-15-7-6-8-16(13-15)30-3/h4-10,13H,11-12,14H2,1-3H3,(H,24,28)",UFEQYRJCKVCSOS-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15394,,,,,,OS01g0165000_ligprep_1.maegz,90,39016,0,W2NIXTFbY0hdW2NIXVtjSF1jKHMyKWMxYyhjMjMpbmMobihjMz1PKVtDSDJdW0NIMl1OKFtDSDNdKVtDSDNdKVNbQ0gyXUMoPU8pW05IXWM0W2NIXWMoT1tDSDNdKVtjSF1bY0hdW2NIXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0147,0.0147,0,0.0115,0.026,1,1,,,OPLS_2005,42.214,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,383,ChEBI_104056.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104056.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104056,"N-pyridin-4-yl-7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-amine",,2,,,C14H12N4S,268.338,268.078,0,C1CC2=C(C1)SC3=NC=NC(=C23)NC4=CC=NC=C4,"InChI=1S/C14H12N4S/c1-2-10-11(3-1)19-14-12(10)13(16-8-17-14)18-9-4-6-15-7-5-9/h4-8H,1-3H2,(H,15,16,17,18)",VUMKKNQXNAGPRJ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15414,,,,,,OS01g0165000_ligprep_1.maegz,91,39016,0,W0NIMl0xW0NIMl1bQ0gyXWMoYzEyKXNjM2MyYyhuW2NIXW4zKVtOSF1jNFtjSF1bY0hdbltjSF1bY0hdNA==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.1072,0.1067,0.0005,0.0965,0.203,1,1,,,OPLS_2005,36.542,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,384,ChEBI_104056.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104056.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104056,"N-pyridin-4-yl-7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-amine",,2,,,C14H12N4S,268.338,268.078,0,C1CC2=C(C1)SC3=NC=NC(=C23)NC4=CC=NC=C4,"InChI=1S/C14H12N4S/c1-2-10-11(3-1)19-14-12(10)13(16-8-17-14)18-9-4-6-15-7-5-9/h4-8H,1-3H2,(H,15,16,17,18)",VUMKKNQXNAGPRJ-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15414,,,,,,OS01g0165000_ligprep_1.maegz,91,39016,0,W0NIMl0xW0NIMl1bQ0gyXWMoYzEyKXNjM2MyYyhuW2NIXW4zKVtOSF1jNFtjSF1bY0hdbltjSF1bY0hdNA==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,1.069,0,1.069,1.1228,1.123,0,0,,,OPLS_2005,30.828,TRUE,null-2,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,385,ChEBI_104082.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104082.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104082,"N-cyclohexyl-6-methyl-4-thieno[2,3-d]pyrimidinamine",,2,,,C13H17N3S,247.361,247.114,0,CC1=CC2=C(N=CN=C2S1)NC3CCCCC3,"InChI=1S/C13H17N3S/c1-9-7-11-12(14-8-15-13(11)17-9)16-10-5-3-2-4-6-10/h7-8,10H,2-6H2,1H3,(H,14,15,16)",JPZZUSOFXUSHBG-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-15440,,,,,,OS01g0165000_ligprep_1.maegz,92,39016,0,W0NIM11jKFtjSF0xKXNjKGMxMiluW2NIXW5jMltOSF1bQ0hdM1tDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl0z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0003,0,0.0003,0,0,0,0,,,OPLS_2005,11.903,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,386,ChEBI_104880.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104880.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104880,"4-(1-benzimidazolyl)-5-(4-methylphenyl)thieno[2,3-d]pyrimidine",,2,,,C20H14N4S,342.419,342.094,0,CC1=CC=C(C=C1)C2=CSC3=NC=NC(=C23)N4C=NC5=CC=CC=C54,"InChI=1S/C20H14N4S/c1-13-6-8-14(9-7-13)15-10-25-20-18(15)19(21-11-22-20)24-12-23-16-4-2-3-5-17(16)24/h2-12H,1H3",KLSWQJCVHWEYCW-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16242,,,,,,OS01g0165000_ligprep_1.maegz,93,39016,0,W0NIM11jMVtjSF1bY0hdYyhbY0hdW2NIXTEpLWMoW2NIXXMyKWMoYzIzKWMobltjSF1uMyktbihbY0hdbjQpYyhjNDUpW2NIXVtjSF1bY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.0442,0,0.0442,0.0374,0.037,0,0,,,OPLS_2005,19.27,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,387,ChEBI_104896.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104896.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104896,"1-[(4-fluorophenyl)methyl]-3-(2-furanylmethyl)-4-imino-6,6-dimethyl-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-2-one",,2,,,C23H22FN3O3S,439.504,439.137,0,CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC4=CC=C(C=C4)F)CC5=CC=CO5)C,"InChI=1S/C23H22FN3O3S/c1-23(2)10-17-18(13-30-23)31-21-19(17)20(25)26(12-16-4-3-9-29-16)22(28)27(21)11-14-5-7-15(24)8-6-14/h3-9,25H,10-13H2,1-2H3",KPPWSVICCUUWOM-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16258,,,,,,OS01g0165000_ligprep_1.maegz,94,39016,0,W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzIvYyg9Ti9bSF0pbihbQ0gyXWM0W2NIXVtjSF1bY0hdbzQpYyg9TyluM1tDSDJdYzVbY0hdW2NIXWMoRilbY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.1477,0.1477,0,0.4831,0.631,0,0,13_11_12_53_E,,OPLS_2005,42.341,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,388,ChEBI_104896.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104896.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104896,"1-[(4-fluorophenyl)methyl]-3-(2-furanylmethyl)-4-imino-6,6-dimethyl-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-2-one",,2,,,C23H22FN3O3S,439.504,439.137,0,CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC4=CC=C(C=C4)F)CC5=CC=CO5)C,"InChI=1S/C23H22FN3O3S/c1-23(2)10-17-18(13-30-23)31-21-19(17)20(25)26(12-16-4-3-9-29-16)22(28)27(21)11-14-5-7-15(24)8-6-14/h3-9,25H,10-13H2,1-2H3",KPPWSVICCUUWOM-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16258,,,,,,OS01g0165000_ligprep_1.maegz,94,39016,0,W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzIvYyg9Ti9bSF0pbihbQ0gyXWM0W2NIXVtjSF1bY0hdbzQpYyg9TyluM1tDSDJdYzVbY0hdW2NIXWMoRilbY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.1477,0.1477,0,0.4831,0.631,0,0,13_11_12_39_Z,,OPLS_2005,42.347,TRUE,null-2,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,389,ChEBI_104896.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104896.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104896,"1-[(4-fluorophenyl)methyl]-3-(2-furanylmethyl)-4-imino-6,6-dimethyl-5,8-dihydropyrano[2,3]thieno[2,4-b]pyrimidin-2-one",,2,,,C23H22FN3O3S,439.504,439.137,0,CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC4=CC=C(C=C4)F)CC5=CC=CO5)C,"InChI=1S/C23H22FN3O3S/c1-23(2)10-17-18(13-30-23)31-21-19(17)20(25)26(12-16-4-3-9-29-16)22(28)27(21)11-14-5-7-15(24)8-6-14/h3-9,25H,10-13H2,1-2H3",KPPWSVICCUUWOM-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16258,,,,,,OS01g0165000_ligprep_1.maegz,94,39016,0,W0NIM11DKFtDSDJdMSkoW0NIM10pT1tDSDJdYyhjMTIpc2MzYzIvYyg9Ti9bSF0pbihbQ0gyXWM0W2NIXVtjSF1bY0hdbzQpYyg9TyluM1tDSDJdYzVbY0hdW2NIXWMoRilbY0hdW2NIXTU=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,,0.8954,0,0.8954,1.2809,1.281,1,1,,,OPLS_2005,40.375,TRUE,null-3,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,390,ChEBI_104918.1,07-12-2017 13:31,07-12-2017 13:31,,,,/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf,ChEBI_104918.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:104918,"2-[[[4-cyclohexyl-5-(thiophen-2-ylmethyl)-1,2,4-triazol-3-yl]thio]methyl]-5,6-dimethyl-3H-thieno[2,3-d]pyrimidin-4-one",,2,,,C22H25N5OS3,471.666,471.122,0,CC1=C(SC2=C1C(=O)NC(=N2)CSC3=NN=C(N3C4CCCCC4)CC5=CC=CS5)C,"InChI=1S/C22H25N5OS3/c1-13-14(2)31-21-19(13)20(28)23-17(24-21)12-30-22-26-25-18(11-16-9-6-10-29-16)27(22)15-7-4-3-5-8-15/h6,9-10,15H,3-5,7-8,11-12H2,1-2H3,(H,23,24,28)",JWXFOJJHFNTLGM-UHFFFAOYSA-N,,,,,,FALSE,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-16281,,,,,,OS01g0165000_ligprep_1.maegz,95,39016,0,czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyg9TylbbkhdYyhuMilbQ0gyXVNjM25uYyhbQ0gyXWM0W2NIXVtjSF1bY0hdczQpbjNbQ0hdNVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl01,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0007,0.0006,0,0,0.001,0,0,,,OPLS_2005,28.876,TRUE,null-1,OS01g0165000_ligprep_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
